time_s,participant_1,participant_2,participant_3
1381.855,-21.26,-86.36,-182.14
1381.863,-12.33,-83.42,-178.28
1381.87,-8.44,-82.42,-173.57
1381.878,-9.67,-87.01,-166.99
1381.886,-11.6,-90.94,-160.5
1381.893,-8.11,-87.73,-152.75
1381.901,-0.49,-80.37,-143.46
1381.909,5.03,-78.25,-136.19
1381.916,7.8,-83.93,-129.15
1381.924,6.32,-88.52,-120.16
1381.932,-8.51,-85.55,-114.49
1381.94,-34.28,-79.56,-112.74
1381.947,-48.54,-76.21,-108.49
1381.955,-39.72,-75.01,-103.46
1381.963,-25.85,-72.81,-103.34
1381.97,-24.99,-68.12,-104.48
1381.978,-30.5,-64.9,-102.51
1381.986,-28.64,-67.76,-101.04
1381.993,-12.05,-71.13,-102.19
1382.001,25.31,-67.25,-102.11
1382.009,68.23,-60.95,-98.51
1382.016,75.73,-59.15,-94.18
1382.024,45.56,-58.55,-93.2
1382.032,32.59,-55.64,-95.62
1382.04,53.92,-53.25,-96.38
1382.047,60.45,-53.35,-92.25
1382.055,35.61,-54.47,-87.05
1382.063,14.93,-53.82,-84.73
1382.07,8.51,-49.82,-85.09
1382.078,6.33,-44.63,-90.32
1382.086,9.47,-41.55,-100.34
1382.093,-6.95,-41.14,-103.28
1382.101,-46.72,-41.32,-92.9
1382.109,1.14,-39.62,-81.74
1382.116,269.0,-38.05,-71.76
1382.124,759.65,-43.48,-45.84
1382.132,1279.58,-46.32,-11.21
1382.14,1390.18,-47.9,-0.24
1382.147,766.7,-49.47,-15.51
1382.155,-140.59,-51.05,-28.92
1382.163,-492.48,-52.63,-30.66
1382.17,-273.87,-54.2,-30.86
1382.178,-150.1,-55.78,-29.25
1382.186,-265.77,-52.56,-19.09
1382.193,-289.29,-39.62,-7.55
1382.201,-216.95,-35.73,-4.5
1382.209,-219.17,-33.91,3.2
1382.216,-233.14,-11.17,50.21
1382.224,-193.15,102.2,202.16
1382.232,-167.59,479.21,546.24
1382.24,-171.08,1067.33,1000.43
1382.247,-160.86,1249.54,1172.81
1382.255,-138.18,592.39,756.36
1382.263,-126.33,-235.81,-396.56
1382.27,-116.51,-362.33,-303.16
1382.278,-100.2,-55.91,-90.09
1382.286,-83.21,-12.5,-50.33
1382.293,-63.55,-146.27,-33.04
1382.301,-42.87,-118.12,-15.79
1382.309,-34.54,-50.5,-22.25
1382.316,-35.22,-78.83,-6.37
1382.324,-20.83,-86.78,16.26
1382.332,14.2,-53.12,25.98
1382.34,48.14,-53.07,36.82
1382.347,70.15,-59.29,55.85
1382.355,91.03,-38.43,77.57
1382.363,115.38,-21.64,101.97
1382.37,135.3,-14.53,131.75
1382.378,147.09,1.52,168.43
1382.386,152.97,20.92,212.13
1382.393,152.4,35.41,255.1
1382.401,142.39,50.73,285.17
1382.409,122.93,72.5,299.2
1382.416,98.2,101.19,300.76
1382.424,69.59,132.9,289.37
1382.432,29.92,160.22,264.2
1382.44,-25.85,179.69,226.2
1382.447,-85.01,197.27,169.92
1382.455,-125.26,218.51,92.31
1382.463,-139.1,236.05,9.15
1382.47,-139.17,241.7,-58.7
1382.478,-138.77,240.8,-108.35
1382.486,-138.32,236.65,-146.93
1382.493,-133.94,221.83,-174.46
1382.501,-125.73,196.51,-189.2
1382.509,-113.23,167.02,-195.48
1382.516,-96.79,128.6,-195.74
1382.524,-81.76,78.46,-188.55
1382.532,-69.7,29.97,-177.31
1382.54,-56.38,-8.54,-167.01
1382.547,-42.46,-42.58,-156.76
1382.555,-31.18,-71.22,-145.33
1382.563,-23.17,-89.49,-134.57
1382.57,-19.74,-102.38,-126.21
1382.578,-17.54,-112.11,-121.53
1382.586,-10.28,-114.22,-117.93
1382.593,-4.13,-111.97,-110.47
1382.601,-6.93,-108.56,-103.83
1382.609,-10.02,-101.04,-105.4
1382.616,-6.26,-95.66,-107.5
1382.624,-3.6,-98.55,-102.03
1382.632,-5.04,-88.75,-99.43
1382.64,-3.5,-78.9,-107.48
1382.647,0.95,-80.49,-114.06
1382.655,2.0,-83.13,-111.1
1382.663,0.5,-81.87,-108.31
1382.67,1.67,-82.06,-110.6
1382.678,2.1,-83.46,-108.78
1382.686,-6.56,-79.39,-100.47
1382.693,-19.16,-76.11,-96.08
1382.701,-21.4,-78.69,-99.06
1382.709,-13.55,-80.12,-100.44
1382.716,-7.36,-77.86,-95.45
1382.724,-8.11,-76.69,-90.81
1382.732,-16.83,-78.83,-94.63
1382.74,-31.2,-61.9,-105.88
1382.747,-39.06,-53.86,-114.66
1382.755,-32.32,-58.41,-114.41
1382.763,-20.84,-60.06,-110.07
1382.77,-15.56,-53.16,-105.46
1382.778,-12.7,-50.91,-92.07
1382.786,-8.31,-54.95,-63.79
1382.793,-1.12,-55.19,-33.54
1382.801,45.14,-51.9,-21.94
1382.809,77.13,-51.18,-33.61
1382.816,49.98,-51.18,-48.91
1382.824,10.82,-47.57,-51.99
1382.832,22.07,-42.52,-55.08
1382.84,41.98,-39.62,-58.16
1382.847,8.06,-38.21,-60.13
1382.855,-48.88,-38.49,-54.98
1382.863,-74.74,-40.64,-46.99
1382.87,-76.78,-40.6,-43.81
1382.878,-74.93,-39.17,-37.74
1382.886,-83.43,-41.36,-29.38
1382.893,-130.55,-42.12,-22.87
1382.901,-160.75,-36.5,11.94
1382.909,-11.85,-34.16,124.33
1382.916,405.64,-39.64,383.92
1382.924,997.18,-40.68,863.73
1382.932,1416.32,-33.06,1320.28
1382.94,1137.39,-28.39,1103.03
1382.947,164.39,-27.77,93.55
1382.955,-591.17,-19.2,-715.19
1382.963,-517.59,-8.06,-573.25
1382.97,-197.85,-13.69,-94.92
1382.978,-229.19,-31.44,-35.25
1382.986,-332.21,-39.7,-160.43
1382.993,-249.55,-37.89,-107.34
1383.001,-198.61,-35.65,-42.6
1383.009,-234.51,-29.52,-75.78
1383.016,-208.02,-21.88,-73.07
1383.024,-155.59,-20.82,-34.82
1383.032,-153.4,-17.72,-33.85
1383.04,-151.02,11.74,-32.77
1383.047,-128.02,173.7,-9.62
1383.055,-114.54,640.18,0.62
1383.063,-100.91,1222.2,4.86
1383.07,-76.27,1221.14,26.64
1383.078,-56.37,412.01,52.24
1383.086,-44.46,-328.25,70.93
1383.093,-31.13,-297.65,99.31
1383.101,-12.04,-4.17,144.93
1383.109,13.02,-42.39,192.5
1383.116,40.49,-162.65,230.89
1383.124,68.25,-100.41,259.93
1383.132,96.57,-57.42,274.49
1383.14,118.65,-105.39,273.85
1383.147,130.85,-98.32,271.85
1383.155,145.28,-55.1,267.73
1383.163,168.93,-55.46,235.64
1383.17,187.96,-58.36,167.45
1383.178,189.09,-55.53,87.82
1383.186,177.48,-52.7,17.48
1383.193,164.65,-49.86,-37.74
1383.201,150.56,-47.03,-76.73
1383.209,126.69,-44.2,-115.3
1383.216,92.77,-41.37,-165.71
1383.224,55.21,-38.54,-198.62
1383.232,15.6,-35.71,-189.51
1383.24,-21.53,-24.14,-169.25
1383.247,-46.54,-15.34,-167.62
1383.255,-59.33,3.11,-168.77
1383.263,-66.06,22.08,-155.51
1383.27,-69.98,31.23,-133.84
1383.278,-75.08,44.95,-115.09
1383.286,-78.99,72.88,-110.23
1383.293,-71.75,101.12,-116.39
1383.301,-55.35,118.57,-109.68
1383.309,-42.09,135.96,-85.52
1383.316,-35.51,163.48,-75.93
1383.324,-32.31,192.55,-91.37
1383.332,-30.9,213.73,-97.0
1383.34,-28.61,229.22,-81.99
1383.347,-22.0,238.86,-81.97
1383.355,-10.82,235.91,-99.48
1383.363,-0.05,222.38,-94.73
1383.37,-1.4,210.42,-77.08
1383.378,-20.92,201.16,-88.26
1383.386,-44.57,178.72,-102.55
1383.393,-56.0,136.96,-79.3
1383.401,-58.29,92.12,-56.73
1383.409,-58.78,55.51,-60.41
1383.416,-60.79,19.14,-64.1
1383.424,-73.01,-22.79,-67.78
1383.432,-90.29,-62.19,-71.47
1383.44,-90.48,-89.3,-75.16
1383.447,-74.06,-103.44,-95.09
1383.455,-62.44,-112.3,-90.34
1383.463,-59.93,-120.86,-71.72
1383.47,-59.27,-124.33,-58.87
1383.478,-59.17,-119.37,-50.31
1383.486,-55.66,-112.35,-53.47
1383.493,-45.21,-107.91,-70.05
1383.501,-34.25,-103.01,-74.99
1383.509,-29.25,-97.71,-47.35
1383.516,-30.01,-97.19,-1.75
1383.524,-32.42,-99.29,23.39
1383.532,-30.02,-95.64,9.06
1383.54,-21.01,-87.9,-18.56
1383.547,-11.47,-85.65,-25.79
1383.555,-7.03,-89.27,-18.26
1383.563,-8.81,-91.67,-15.63
1383.57,-12.66,-91.87,-13.85
1383.578,-11.58,-93.63,-6.19
1383.586,-7.69,-96.55,-0.63
1383.593,-9.49,-96.68,2.52
1383.601,-14.91,-94.92,22.16
1383.609,-18.23,-97.3,90.59
1383.616,-22.89,-101.54,261.71
1383.624,-28.27,-98.36,580.11
1383.632,-23.77,-90.68,900.85
1383.64,-4.0,-88.51,806.08
1383.647,19.35,-90.05,108.25
1383.655,19.12,-89.83,-617.2
1383.663,-13.48,-89.48,-667.72
1383.67,-39.38,-88.29,-235.56
1383.678,-27.68,-83.17,11.63
1383.686,-13.36,-77.16,-16.0
1383.693,-32.94,-74.35,-14.72
1383.701,-63.34,-75.12,36.58
1383.709,-77.27,-78.54,28.38
1383.716,-77.84,-79.18,14.46
1383.724,-70.27,-72.09,38.09
1383.732,-75.94,-64.83,53.56
1383.74,-108.74,-65.51,54.61
1383.747,-83.68,-67.84,62.03
1383.755,133.66,-66.13,68.75
1383.763,583.4,-63.83,75.49
1383.77,1141.02,-59.35,94.09
1383.778,1419.06,-55.04,115.39
1383.786,971.87,-59.71,126.9
1383.793,34.64,-54.87,140.56
1383.801,-496.51,-44.59,171.71
1383.809,-334.89,-38.44,212.37
1383.816,-128.36,-39.17,249.7
1383.824,-213.43,-39.23,284.21
1383.832,-263.27,-35.26,309.83
1383.84,-176.49,-33.42,310.88
1383.847,-159.44,-35.35,288.19
1383.855,-190.11,-34.34,254.84
1383.863,-157.09,-28.32,213.21
1383.87,-119.57,-23.14,159.08
1383.878,-120.94,-23.33,92.22
1383.886,-119.3,-28.06,16.45
1383.893,-112.66,-31.0,-56.42
1383.901,-113.88,-25.09,-110.36
1383.909,-115.1,-13.2,-142.18
1383.916,-110.9,-3.76,-162.44
1383.924,-91.65,0.9,-178.3
1383.932,-68.36,-0.94,-187.21
1383.94,-61.21,-10.17,-186.0
1383.947,-65.24,-18.0,-177.84
1383.955,-67.32,-20.51,-169.64
1383.963,-63.91,-24.34,-164.57
1383.97,-51.52,-24.59,-157.97
1383.978,-24.77,-16.13,-144.11
1383.986,10.45,-13.55,-127.3
1383.993,41.85,-15.48,-117.07
1384.001,68.47,-0.29,-114.19
1384.009,95.91,55.37,-112.65
1384.016,122.0,274.54,-110.77
1384.024,141.15,792.02,-101.77
1384.032,152.43,1282.8,-92.86
1384.04,156.38,1078.15,-89.48
1384.047,151.86,232.51,-86.39
1384.055,138.04,-328.72,-84.02
1384.063,116.3,-211.28,-90.38
1384.07,89.18,-7.42,-99.05
1384.078,58.09,-79.8,-95.01
1384.086,24.65,-146.39,-84.37
1384.093,-7.5,-87.8,-87.03
1384.101,-35.31,-74.1,-98.11
1384.109,-56.37,-100.56,-93.67
1384.116,-68.14,-79.96,-80.29
1384.124,-72.28,-57.77,-87.49
1384.132,-73.84,-60.9,-106.73
1384.14,-75.61,-48.51,-106.53
1384.147,-78.66,-27.41,-97.75
1384.155,-81.0,-20.92,-105.45
1384.163,-76.29,-12.14,-110.1
1384.17,-64.72,8.52,-86.93
1384.178,-54.55,28.13,-53.04
1384.186,-47.34,44.38,-32.47
1384.193,-39.04,62.65,-28.37
1384.201,-31.02,80.99,-40.04
1384.209,-25.23,99.2,-61.35
1384.216,-20.21,124.29,-71.65
1384.224,-15.85,157.47,-61.33
1384.232,-11.81,188.81,-48.29
1384.24,-8.24,211.8,-46.51
1384.247,-8.27,228.7,-45.78
1384.255,-10.52,239.42,-40.13
1384.263,-10.35,241.81,-26.15
1384.27,-9.63,237.68,38.19
1384.278,-10.39,226.55,205.08
1384.286,-9.31,206.46,474.78
1384.293,-7.08,181.9,742.02
1384.301,-7.42,155.03,719.1
1384.309,-8.62,118.89,181.38
1384.316,-7.82,91.22,-493.99
1384.324,-5.36,67.87,-614.51
1384.332,-2.57,29.43,-215.1
1384.34,-1.62,-15.57,35.56
1384.347,-2.67,-49.75,-34.57
1384.355,-2.54,-71.27,-66.86
1384.363,-0.53,-87.58,5.88
1384.37,2.04,-106.11,8.44
1384.378,6.59,-121.12,-22.4
1384.386,10.98,-124.61,2.19
1384.393,6.71,-119.74,27.58
1384.401,-5.01,-113.72,21.8
1384.409,-8.69,-108.68,23.19
1384.416,-2.2,-101.69,36.63
1384.424,-5.49,-91.9,45.76
1384.432,-30.18,-86.41,53.79
1384.44,-31.05,-88.35,67.53
1384.447,-28.41,-87.89,89.11
1384.455,-25.33,-81.01,114.18
1384.463,-45.24,-77.75,136.63
1384.47,-63.37,-81.27,165.73
1384.478,-36.13,-83.39,209.46
1384.486,-30.79,-82.46,247.66
1384.493,-76.99,-83.76,258.83
1384.501,-117.7,-86.93,251.76
1384.509,-117.13,-88.05,240.7
1384.516,-107.22,-88.3,217.55
1384.524,-100.06,-91.15,173.12
1384.532,-100.21,-94.98,118.97
1384.54,-136.2,-94.47,66.93
1384.547,-149.29,-89.88,11.77
1384.555,8.28,-88.79,-47.74
1384.563,410.59,-93.36,-96.68
1384.57,980.88,-95.31,-125.59
1384.578,1385.37,-90.66,-128.26
1384.586,1108.38,-86.24,-130.94
1384.593,191.1,-85.75,-133.61
1384.601,-488.27,-84.3,-136.29
1384.609,-420.97,-80.32,-138.96
1384.616,-167.83,-79.74,-141.64
1384.624,-214.14,-83.22,-149.02
1384.632,-294.04,-81.05,-155.05
1384.64,-219.48,-71.17,-160.8
1384.647,-181.38,-66.5,-161.41
1384.655,-205.89,-70.81,-149.62
1384.663,-176.31,-71.58,-131.53
1384.67,-136.74,-66.32,-118.97
1384.678,-141.47,-63.86,-111.86
1384.686,-139.82,-62.47,-101.75
1384.693,-117.14,-58.06,-89.12
1384.701,-101.74,-56.56,-83.39
1384.709,-86.44,-57.36,-84.07
1384.716,-63.01,-52.14,-80.41
1384.724,-47.37,-45.59,-71.89
1384.732,-40.63,-47.46,-66.48
1384.74,-27.12,-52.99,-63.68
1384.747,-3.38,-53.76,-60.85
1384.755,22.95,-51.06,-62.43
1384.763,47.91,-48.17,-68.04
1384.77,70.23,-46.07,-69.97
1384.778,89.57,-45.13,-67.3
1384.786,110.77,-43.21,-64.37
1384.793,137.92,-40.28,-60.78
1384.801,166.49,-39.8,-57.73
1384.809,188.13,-39.74,-60.71
1384.816,197.24,-36.62,-67.23
1384.824,194.12,-33.64,-69.8
1384.832,185.5,-31.34,-70.4
1384.84,172.83,-27.5,-73.71
1384.847,149.17,-27.7,-72.4
1384.855,116.38,-33.2,-55.14
1384.863,82.61,-33.36,-25.75
1384.87,45.84,-26.53,-4.72
1384.878,6.12,-22.53,-10.11
1384.886,-24.96,-22.42,-37.66
1384.893,-42.08,-22.34,-60.32
1384.901,-51.57,-22.27,-57.56
1384.909,-63.85,-22.2,-45.08
1384.916,-86.45,-22.13,-47.46
1384.924,-107.85,-22.05,-53.56
1384.932,-107.48,-21.98,-47.24
1384.94,-90.9,-21.91,-38.24
1384.947,-78.27,-21.3,-5.35
1384.955,-71.23,-22.92,116.22
1384.963,-64.49,-31.47,364.02
1384.97,-59.23,-38.33,691.19
1384.978,-52.07,-33.79,863.46
1384.986,-39.62,-25.11,536.13
1384.993,-36.22,-24.61,-195.58
1385.001,-34.57,-25.12,-637.22
1385.009,-32.92,-5.16,-426.1
1385.016,-31.27,102.82,-63.08
1385.024,-29.61,461.2,-9.53
1385.032,-27.96,1067.53,-69.09
1385.04,-26.31,1394.0,-22.71
1385.047,-24.66,901.2,11.1
1385.055,-20.64,10.32,-11.15
1385.063,-32.92,-350.84,-2.72
1385.07,-55.86,-140.56,7.13
1385.078,-63.83,-28.92,4.93
1385.086,-51.3,-148.98,68.22
1385.093,-40.53,-171.36,171.95
1385.101,-40.06,-102.52,145.09
1385.109,-41.75,-111.86,144.43
1385.116,-44.64,-134.38,128.17
1385.124,-45.89,-104.48,109.21
1385.132,-39.61,-88.92,92.6
1385.14,-35.26,-95.93,78.61
1385.147,-43.58,-82.89,70.35
1385.155,-54.89,-62.83,62.09
1385.163,-56.37,-53.34,45.85
1385.17,-51.05,-41.43,82.15
1385.178,-45.63,-24.93,-60.81
1385.186,-38.84,-10.02,-176.19
1385.193,-30.18,7.17,-169.8
1385.201,-25.43,28.12,-136.04
1385.209,-26.47,49.39,-138.33
1385.216,-27.06,71.47,-131.32
1385.224,-22.9,95.51,-109.68
1385.232,-15.41,119.58,-97.6
1385.24,-7.72,142.55,-89.12
1385.247,-4.77,165.03,-81.67
1385.255,-8.09,184.41,-80.8
1385.263,-10.13,194.7,-79.69
1385.27,-4.93,194.84,-74.31
1385.278,3.07,189.9,-71.52
1385.286,6.32,181.16,-73.85
1385.293,0.18,165.14,-76.12
1385.301,-13.79,142.18,-77.72
1385.309,-26.7,115.35,-84.38
1385.316,-27.44,83.4,-93.79
1385.324,-2.11,44.05,-94.99
1385.332,47.59,1.71,-88.53
1385.34,74.41,-34.76,-87.53
1385.347,40.59,-61.76,-93.78
1385.355,-4.9,-82.31,-95.37
1385.363,-4.22,-97.87,-90.42
1385.37,7.03,-107.07,-90.01
1385.378,-18.51,-110.77,-96.2
1385.386,-55.85,-110.14,-99.53
1385.393,-79.19,-106.56,-96.04
1385.401,-94.9,-105.31,-84.51
1385.409,-93.97,-106.9,-58.47
1385.416,-88.82,-103.25,-27.27
1385.424,-120.6,-93.67,-21.78
1385.432,-134.37,-86.97,-47.98
1385.44,14.86,-84.2,-68.78
1385.447,405.53,-79.99,-62.96
1385.455,979.76,-75.43,-55.83
1385.463,1412.59,-72.56,-62.29
1385.47,1152.46,-73.1,-60.15
1385.478,198.72,-72.91,-47.31
1385.486,-534.66,-75.02,-47.4
1385.493,-469.27,-73.64,-32.91
1385.501,-181.84,-67.23,70.04
1385.509,-218.19,-65.24,302.46
1385.516,-306.81,-67.35,648.28
1385.524,-228.85,-66.07,932.13
1385.532,-187.13,-60.89,759.04
1385.54,-219.52,-58.06,18.42
1385.547,-194.87,-58.11,-642.05
1385.555,-151.48,-57.96,-585.79
1385.563,-150.52,-57.19,-156.34
1385.57,-143.65,-55.16,-18.3
1385.578,-117.34,-50.48,-112.88
1385.586,-103.36,-45.15,-93.98
1385.593,-94.57,-42.65,-25.47
1385.601,-75.79,-43.0,-41.87
1385.609,-66.24,-42.9,-47.02
1385.616,-57.85,-40.53,-4.87
1385.624,-45.81,-38.41,5.51
1385.632,-29.43,-38.29,-4.89
1385.64,-14.81,-37.35,15.3
1385.647,-2.92,-34.07,43.68
1385.655,9.19,-31.21,48.68
1385.663,27.25,-30.54,53.68
1385.67,52.85,-30.66,60.73
1385.678,80.79,-28.76,77.88
1385.686,102.45,-24.38,106.9
1385.693,113.69,-22.23,138.82
1385.701,121.56,-24.38,167.92
1385.709,134.32,-24.44,197.17
1385.716,145.67,-19.84,231.37
1385.724,145.05,-17.34,266.29
1385.732,135.89,-19.04,288.66
1385.74,125.33,-20.08,290.57
1385.747,110.15,-19.97,276.81
1385.755,85.01,-20.21,253.87
1385.763,51.15,-18.73,219.51
1385.77,15.54,-16.21,169.01
1385.778,-13.56,-14.87,106.87
1385.786,-35.57,-13.47,44.24
1385.793,-56.0,-13.87,-12.96
1385.801,-73.01,-18.8,-63.66
1385.809,-80.27,-21.66,-104.14
1385.816,-79.05,-17.59,-131.98
1385.824,-74.44,-14.58,-150.74
1385.832,-68.66,-17.04,-162.41
1385.84,-63.16,-16.63,-163.98
1385.847,-57.68,-11.98,-156.64
1385.855,-49.49,-14.45,-147.12
1385.863,-38.55,-22.78,-137.48
1385.87,-29.0,-19.7,-124.37
1385.878,-25.03,-4.17,-108.27
1385.886,-26.92,5.65,-94.73
1385.893,-30.73,3.56,-87.37
1385.901,-32.95,-3.96,-84.5
1385.909,-33.73,-15.32,-82.64
1385.916,-33.65,-27.41,-80.64
1385.924,-31.68,-31.64,-77.72
1385.932,-27.71,-25.5,-72.23
1385.94,-23.49,-19.97,-68.04
1385.947,-21.56,-26.3,-72.58
1385.955,-22.14,-28.75,-83.0
1385.963,-20.58,-14.17,-88.72
1385.97,-16.0,28.08,-89.24
1385.978,-19.02,274.72,-90.3
1385.986,-34.75,916.99,-88.93
1385.993,-47.9,1504.21,-83.3
1386.001,-44.74,1193.47,-83.31
1386.009,-33.34,170.54,-93.01
1386.016,-26.36,-386.36,-101.78
1386.024,-24.37,-385.67,-102.93
1386.032,-23.26,-357.0,-99.07
1386.04,-21.22,-328.32,-88.12
1386.047,-17.66,-299.64,-65.33
1386.055,-12.33,-270.96,-39.45
1386.063,-5.9,-242.29,-29.65
1386.07,-1.65,-213.61,-42.26
1386.078,-2.4,-184.93,-62.25
1386.086,-4.61,-150.64,-73.14
1386.093,-3.06,10.7,-74.74
1386.101,0.96,-150.01,-73.5
1386.109,3.12,-189.27,-68.4
1386.116,3.77,-93.3,-61.06
1386.124,8.01,-102.49,-60.29
1386.132,18.68,-135.43,-51.47
1386.14,32.5,-97.13,11.01
1386.147,11.72,-79.32,173.56
1386.155,-14.68,-92.6,473.84
1386.163,-23.78,-77.39,831.01
1386.17,-17.5,-56.81,890.75
1386.178,-54.18,-54.0,369.7
1386.186,-107.8,-41.35,-345.89
1386.193,-142.97,-16.37,-569.2
1386.201,-53.18,1.35,-290.96
1386.209,283.64,15.01,-19.47
1386.216,841.03,34.21,-75.52
1386.224,1335.24,56.33,-71.92
1386.232,1275.46,78.36,-35.22
1386.24,468.34,101.5,-21.69
1386.247,-424.14,124.57,-17.73
1386.255,-587.01,144.69,1.72
1386.263,-255.79,163.57,17.51
1386.27,-169.4,183.87,23.28
1386.278,-306.29,199.41,35.89
1386.286,-282.6,202.78,55.72
1386.293,-189.6,198.36,74.9
1386.301,-200.67,192.36,97.26
1386.309,-204.24,181.37,127.6
1386.316,-160.41,162.46,162.38
1386.324,-153.2,138.26,196.07
1386.332,-158.25,107.86,224.66
1386.34,-135.48,68.62,241.5
1386.347,-122.14,25.65,239.43
1386.355,-121.36,-11.61,221.44
1386.363,-105.17,-40.7,198.42
1386.37,-86.02,-66.37,171.62
1386.378,-74.72,-88.84,131.5
1386.386,-55.41,-101.59,76.77
1386.393,-27.07,-105.47,18.35
1386.401,-2.24,-109.4,-35.05
1386.409,16.82,-113.5,-79.28
1386.416,34.66,-111.75,-109.37
1386.424,58.38,-106.98,-126.3
1386.432,88.22,-103.34,-138.6
1386.44,108.76,-97.59,-148.34
1386.447,113.44,-90.47,-147.77
1386.455,117.94,-87.48,-134.96
1386.463,128.76,-87.35,-120.61
1386.47,134.91,-86.02,-112.33
1386.478,135.42,-83.72,-103.44
1386.486,136.5,-81.82,-89.59
1386.493,130.68,-82.44,-78.42
1386.501,106.91,-86.47,-71.38
1386.509,69.47,-90.21,-63.56
1386.516,32.47,-91.72,-57.43
1386.524,3.25,-92.96,-49.31
1386.532,-20.39,-93.69,-37.54
1386.54,-40.65,-93.7,-47.65
1386.547,-58.73,-94.31,-82.03
1386.555,-76.66,-93.5,-88.92
1386.563,-88.26,-90.42,-60.66
1386.57,-84.0,-88.79,-59.18
1386.578,-71.63,-89.42,-86.02
1386.586,-68.92,-89.57,-78.9
1386.593,-77.15,-88.07,-51.36
1386.601,-82.18,-85.56,-65.97
1386.609,-75.54,-82.69,-101.63
1386.616,-61.41,-82.04,-98.47
1386.624,-47.21,-80.37,-66.99
1386.632,-35.58,-76.18,-47.74
1386.64,-28.28,-75.74,-44.3
1386.647,-28.04,-71.18,-44.82
1386.655,-29.87,-67.68,-38.24
1386.663,-25.42,-65.32,-14.33
1386.67,-16.94,-62.67,6.68
1386.678,-11.81,-59.79,-8.55
1386.686,-12.91,-58.1,-44.67
1386.693,-20.0,-56.91,-58.69
1386.701,-23.49,-54.05,-50.33
1386.709,-26.98,-49.55,-47.1
1386.716,-27.68,-46.17,-50.68
1386.724,-22.63,-45.11,-51.0
1386.732,-15.99,-44.42,-51.49
1386.74,-12.69,-43.43,-32.53
1386.747,-22.0,-42.65,70.35
1386.755,-45.81,-39.88,306.17
1386.763,-62.62,-34.96,523.04
1386.77,-56.22,-33.13,554.04
1386.778,-41.41,-34.68,585.04
1386.786,-35.24,-33.15,616.04
1386.793,-35.43,-29.55,647.04
1386.801,-37.06,-30.69,678.04
1386.809,-37.84,-33.48,709.04
1386.816,-32.49,-31.11,740.04
1386.824,-21.48,-27.56,771.04
1386.832,-13.64,-27.92,802.04
1386.84,-15.27,-27.16,824.58
1386.847,-23.99,-22.47,702.99
1386.855,-30.8,-21.01,80.06
1386.863,-28.63,-24.77,-589.98
1386.87,-20.79,-23.34,-673.34
1386.878,-16.81,-11.41,-260.69
1386.886,-17.24,1.82,13.15
1386.893,-5.42,8.27,-19.1
1386.901,30.36,8.21,-46.58
1386.909,64.72,0.58,3.09
1386.916,62.81,-14.35,-1.68
1386.924,38.68,-26.58,-26.89
1386.932,29.75,-26.36,-10.57
1386.94,28.75,-17.61,0.89
1386.947,5.46,-13.04,-0.58
1386.955,-33.94,-14.14,18.58
1386.963,-62.44,-10.61,40.92
1386.97,-70.6,8.94,47.56
1386.978,-66.36,135.27,55.38
1386.986,-76.86,550.44,72.52
1386.993,-124.47,1146.69,94.89
1387.001,-150.01,1305.74,122.66
1387.009,-26.02,681.12,152.61
1387.016,324.89,-89.44,184.23
1387.024,858.2,-264.55,220.67
1387.032,1296.58,-68.47,251.14
1387.04,1151.29,-49.03,261.76
1387.047,344.75,-148.82,255.86
1387.055,-389.4,-129.11,240.9
1387.063,-448.52,-85.01,215.89
1387.07,-209.24,-107.7,177.45
1387.078,-202.21,-109.73,122.64
1387.086,-289.82,-80.48,58.02
1387.093,-246.99,-76.71,2.69
1387.101,-202.66,-77.3,-39.7
1387.109,-221.14,-58.92,-84.8
1387.116,-204.97,-46.63,-129.08
1387.124,-169.43,-41.59,-152.45
1387.132,-168.26,-25.97,-156.48
1387.14,-163.03,-7.03,-156.68
1387.147,-134.58,6.96,-155.96
1387.155,-114.3,23.58,-150.91
1387.163,-104.01,38.22,-140.19
1387.17,-89.07,46.67,-123.64
1387.178,-73.75,55.12,-106.33
1387.186,-59.74,74.74,-92.82
1387.193,-39.96,96.53,-80.51
1387.201,-16.18,117.73,-68.72
1387.209,4.76,139.75,-59.5
1387.216,23.13,163.86,-49.11
1387.224,43.0,182.44,-36.46
1387.232,66.09,192.15,-30.98
1387.24,92.88,198.6,-37.65
1387.247,121.42,200.74,-47.24
1387.255,145.6,192.71,-52.28
1387.263,161.3,177.95,-57.75
1387.27,165.39,163.13,-66.39
1387.278,165.84,145.11,-71.42
1387.286,166.29,117.33,-71.89
1387.293,166.74,82.11,-73.42
1387.301,167.18,45.95,-73.3
1387.309,167.63,9.91,-68.36
1387.316,168.08,-24.29,-66.57
1387.324,168.53,-49.71,-71.67
1387.332,168.98,-65.54,-76.23
1387.34,169.42,-78.58,-79.87
1387.347,169.87,-89.27,-79.42
1387.355,170.32,-92.27,-71.88
1387.363,170.77,-88.72,-57.34
1387.37,171.21,-85.58,-39.8
1387.378,172.32,-85.44,-29.26
1387.386,171.78,-82.97,68.84
1387.393,167.12,-74.91,184.36
1387.401,153.03,-67.63,572.78
1387.409,125.86,-65.5,883.9
1387.416,87.07,-63.12,598.06
1387.424,39.68,-58.97,-160.23
1387.432,-9.38,-58.75,-642.47
1387.44,-50.94,-61.63,-470.01
1387.447,-81.38,-61.92,-99.38
